date,confidence_level,pattern,days_consumption,weeks_coverage,lme_trend_60d,global_trend_60d,diagnostic_notes
2015-07-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.531966346153847,0.74416,26.461658995201255,15.448819386267033,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-07-27,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.543899038461539,0.74561,26.79463323866418,15.721167874148701,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-07-28,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.575836538461539,0.749954,28.402599960606658,16.958092124962576,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-07-29,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.542495192307693,0.74498,27.041617589320776,15.87733160782947,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-07-30,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.526701923076924,0.74273,26.599921476246568,15.527357117081241,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-07-31,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.473004807692308,0.73128,25.09815469179426,14.219667624640753,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-03,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.525298076923078,0.73873,32.5452302631579,19.700234950984363,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-04,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.539336538461539,0.740508,40.08447958410051,25.05623670078021,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-05,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.591278846153847,0.746778,49.799610672163055,31.814747871273852,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-06,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.59654326923077,0.746422,49.76558033161807,31.659881608376317,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-07,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.6246201923076935,0.752076,55.848610289769375,35.93438213944879,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-10,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.65129326923077,0.755254,56.43295561850803,36.29938965628013,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-11,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.6698942307692315,0.756968,56.87337892006603,36.66395854772608,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-12,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.6800721153846165,0.757508,57.661385670371246,37.102046282990116,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-13,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.708149038461539,0.760572,58.60723575313314,37.6406588753081,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-14,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.663576923076924,0.783406,55.999060812397275,39.82900796058972,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-17,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.5579375,0.769006,52.46536745714956,37.258772712669106,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-18,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.593033653846154,0.774506,52.956989247311824,37.75166830295529,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-19,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.589173076923077,0.773042,52.15266464975565,36.93210803763745,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-20,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.442471153846155,0.751886,47.2202837869272,33.11674975922043,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-21,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.368769230769232,0.755078,44.87895716945995,37.129833100266964,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-24,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.259269230769232,0.74037,40.60943112038002,33.984219479532385,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-25,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.237509615384616,0.738116,42.197621010481676,35.29014993218227,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-26,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.4351009615384624,0.76741,46.63495010443259,39.041182758683156,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-27,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.465634615384616,0.772896,47.64446507310281,40.03514938488577,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-28,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.422466346153847,0.772676,54.21613021661975,49.96021379746689,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-08-31,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.422466346153847,0.773452,54.21613021661975,50.09800154473722,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-01,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.422466346153847,0.774124,46.86480186480186,44.12657275736622,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-02,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.299278846153847,0.757524,38.4180790960452,37.24404569946047,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-03,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.14485576923077,0.736274,22.918401332223137,24.625332182332137,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-04,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.119235576923078,0.732724,22.51565762004175,26.924329455457553,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-07,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.110461538461539,0.731474,21.49377593360995,25.909108122157697,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-08,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.050096153846154,0.722776,16.979219462747075,22.0336464756296,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-09,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,4.059572115384616,0.723884,15.324027916251248,20.32926298151885,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-10,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.9381394230769238,0.70638,12.176347095871233,17.731177311773116,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-11,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.916028846153847,0.70591,11.658160712498745,16.687825230264686,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-14,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.670004807692308,0.671414,6.454240048864901,12.167422341466994,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-15,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.7612548076923082,0.68531,9.524782830863575,14.681263366455921,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-16,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.7254567307692312,0.681138,8.139771801141006,13.445856817364188,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-17,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.722649038461539,0.681312,7.772810404389352,13.016302725083095,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-18,MEDIUM,ALIGNED,3.7542355769230777,0.698362,6.9486102779444,19.149190273730476,Moderate divergence between LME and global - monitor closely
2015-09-21,LOW,REGIONAL_TIGHTNESS_ELSEWHERE,3.7854711538461547,0.7029,9.424774272090897,21.21055354371444,Global stocks tight while LME appears loose. Metal likely tight at COMEX/SHFE.
2015-09-22,MEDIUM,ALIGNED,3.73879326923077,0.696798,0.8902358177857783,13.107377647918184,Moderate divergence between LME and global - monitor closely
2015-09-23,MEDIUM,ALIGNED,3.7391442307692313,0.69778,0.3201506591337111,12.546976564138124,Moderate divergence between LME and global - monitor closely
2015-09-24,MEDIUM,ALIGNED,3.725807692307693,0.695694,-0.20680579056213677,11.819865114215734,Moderate divergence between LME and global - monitor closely
2015-09-25,MEDIUM,ALIGNED,3.766870192307693,0.696444,0.4398278120905763,12.231565309036284,Moderate divergence between LME and global - monitor closely
2015-09-28,MEDIUM,ALIGNED,3.783365384615385,0.698794,0.6817969552629144,12.231184090916392,Moderate divergence between LME and global - monitor closely
2015-09-29,MEDIUM,ALIGNED,3.8089855769230776,0.702444,-1.809463494074004,9.604114265742126,Moderate divergence between LME and global - monitor closely
2015-09-30,HIGH,ALIGNED,3.4106442307692313,0.645694,-12.149701681431925,0.5108870942635013,Signals aligned - high confidence
2015-10-01,HIGH,ALIGNED,3.4067836538461544,0.645144,-14.65623351503429,-2.0002673504356583,Signals aligned - high confidence
2015-10-02,HIGH,ALIGNED,3.427841346153847,0.642436,-14.317045354855685,-2.3338826491209885,Signals aligned - high confidence
2015-10-05,HIGH,ALIGNED,3.3488750000000005,0.631546,-17.241977450130097,-5.024106930704986,Signals aligned - high confidence
2015-10-06,HIGH,ALIGNED,3.3474711538461546,0.631636,-19.801563945177836,-8.347505093127328,Signals aligned - high confidence
2015-10-07,HIGH,ALIGNED,3.3474711538461546,0.632346,-22.819226412040784,-11.290023904919021,Signals aligned - high confidence
2015-10-08,HIGH,ALIGNED,3.3558942307692314,0.634344,-22.98646907216495,-11.437123742083921,Signals aligned - high confidence
2015-10-09,HIGH,ALIGNED,3.3829182692307698,0.638656,-23.59701965757768,-15.374830393487105,Signals aligned - high confidence
2015-10-12,HIGH,ALIGNED,3.3829182692307698,0.639064,-23.778269808635144,-15.549940798376182,Signals aligned - high confidence
2015-10-13,HIGH,ALIGNED,3.383620192307693,0.639872,-23.587223587223583,-15.313798671219459,Signals aligned - high confidence
2015-10-14,HIGH,ALIGNED,3.380461538461539,0.6409,-23.61011975573003,-15.154162860584874,Signals aligned - high confidence
2015-10-15,HIGH,ALIGNED,3.3253605769230776,0.63459,-25.78522753975092,-16.844441881918815,Signals aligned - high confidence
2015-10-16,HIGH,ALIGNED,3.1969086538461546,0.62952,-29.458685046077594,-15.405289185121484,Signals aligned - high confidence
2015-10-19,HIGH,ALIGNED,3.267802884615385,0.641354,-28.083725959681782,-13.98264508254986,Signals aligned - high confidence
2015-10-20,HIGH,ALIGNED,3.263942307692308,0.64178,-28.67004141739531,-14.424084677193537,Signals aligned - high confidence
2015-10-21,HIGH,ALIGNED,3.1239086538461542,0.6234,-31.229235880398676,-16.31990120540149,Signals aligned - high confidence
2015-10-22,HIGH,ALIGNED,3.1358413461538466,0.627962,-30.72569390603195,-15.452183162118127,Signals aligned - high confidence
2015-10-23,HIGH,ALIGNED,3.1604086538461544,0.625072,-29.344841114162413,-14.523575101192431,Signals aligned - high confidence
2015-10-26,HIGH,ALIGNED,2.640634615384616,0.554252,-41.64727780362959,-24.972317355461403,Signals aligned - high confidence
2015-10-27,HIGH,ALIGNED,2.630807692307693,0.554376,-42.04422452450905,-25.135717642483268,Signals aligned - high confidence
2015-10-28,HIGH,ALIGNED,2.673274038461539,0.56176,-41.77495795749885,-24.775502224221924,Signals aligned - high confidence
2015-10-29,HIGH,ALIGNED,2.6873125000000004,0.565332,-41.536229670917,-24.261074834343045,Signals aligned - high confidence
2015-10-30,HIGH,ALIGNED,2.696086538461539,0.57924,-41.701449495332774,-22.981188071418313,Signals aligned - high confidence
2015-11-02,HIGH,ALIGNED,2.6834519230769236,0.577244,-42.30740209763827,-23.569554083791676,Signals aligned - high confidence
2015-11-03,HIGH,ALIGNED,2.5900961538461544,0.564416,-44.53629941379829,-25.437270796123478,Signals aligned - high confidence
2015-11-04,HIGH,ALIGNED,2.586586538461539,0.565842,-44.73190851143607,-25.302175026534368,Signals aligned - high confidence
2015-11-05,HIGH,ALIGNED,2.6911730769230773,0.583308,-42.840104360790164,-23.306669191082495,Signals aligned - high confidence
2015-11-06,HIGH,ALIGNED,2.6767836538461545,0.60571,-42.602347983142685,-22.682491581632004,Signals aligned - high confidence
2015-11-09,HIGH,ALIGNED,2.699596153846154,0.609578,-40.77154077154077,-20.73169780209777,Signals aligned - high confidence
2015-11-10,HIGH,ALIGNED,2.699596153846154,0.611602,-41.22411553449988,-21.03327798622606,Signals aligned - high confidence
2015-11-11,HIGH,ALIGNED,2.696086538461539,0.613192,-41.25114713979811,-20.678048540700246,Signals aligned - high confidence
2015-11-12,HIGH,ALIGNED,2.7831250000000005,0.627886,-37.351872333702005,-16.491861798198126,Signals aligned - high confidence
2015-11-13,HIGH,ALIGNED,2.783475961538462,0.630064,-36.28695372750642,-16.556435229208113,Signals aligned - high confidence
2015-11-16,HIGH,ALIGNED,2.8691105769230774,0.645962,-32.63843111404087,-12.75146210678445,Signals aligned - high confidence
2015-11-17,HIGH,ALIGNED,2.8613894230769237,0.646826,-32.474739108828885,-12.367974681486382,Signals aligned - high confidence
2015-11-18,HIGH,ALIGNED,2.8585817307692314,0.649928,-35.54641133180343,-15.3088961572041,Signals aligned - high confidence
2015-11-19,HIGH,ALIGNED,2.832961538461539,0.648834,-36.56082992769569,-16.051577443795807,Signals aligned - high confidence
2015-11-20,HIGH,ALIGNED,2.832961538461539,0.65127,-35.94159193714784,-15.712407270317696,Signals aligned - high confidence
2015-11-23,HIGH,ALIGNED,2.866302884615385,0.659888,-35.18768351718118,-14.682746957794413,Signals aligned - high confidence
2015-11-24,HIGH,ALIGNED,2.873322115384616,0.661146,-35.028965955082924,-14.594302721527818,Signals aligned - high confidence
2015-11-25,HIGH,ALIGNED,2.8873605769230775,0.664208,-32.84081632653061,-12.318553603582194,Signals aligned - high confidence
2015-11-26,HIGH,ALIGNED,2.9077163461538467,0.667108,-29.847586790855207,-9.394057103741272,Signals aligned - high confidence
2015-11-27,HIGH,ALIGNED,2.9259663461538468,0.656258,-28.9682201584732,-10.435853063363554,Signals aligned - high confidence
2015-11-30,HIGH,ALIGNED,2.9543942307692315,0.660308,-28.125,-9.7291222927951,Signals aligned - high confidence
2015-12-01,HIGH,ALIGNED,2.950182692307693,0.660078,-27.157712305025996,-8.674610114336945,Signals aligned - high confidence
2015-12-02,HIGH,ALIGNED,2.9498317307692314,0.66153,-27.336388000345814,-8.613811052599585,Signals aligned - high confidence
2015-12-03,HIGH,ALIGNED,2.9677307692307697,0.664212,-24.64129756706176,-5.969591438036181,Signals aligned - high confidence
2015-12-04,HIGH,ALIGNED,2.9677307692307697,0.633942,-24.215809284818068,-10.195067359861742,Signals aligned - high confidence
2015-12-07,HIGH,ALIGNED,2.9579038461538465,0.631298,-19.403270536482744,-5.9748530712794174,Signals aligned - high confidence
2015-12-08,HIGH,ALIGNED,2.9543942307692315,0.630506,-21.451898852290753,-7.996964877208857,Signals aligned - high confidence
2015-12-09,HIGH,ALIGNED,2.960009615384616,0.631792,-20.54639660857277,-7.244640586782703,Signals aligned - high confidence
2015-12-10,HIGH,ALIGNED,2.950533653846154,0.628656,-20.74102008107853,-7.728617725799635,Signals aligned - high confidence
2015-12-11,HIGH,ALIGNED,2.969836538461539,0.621514,-20.893708516406473,-11.00403515655205,Signals aligned - high confidence
2015-12-14,HIGH,ALIGNED,2.9810673076923084,0.622794,-21.24976821806045,-11.396500213401616,Signals aligned - high confidence
2015-12-15,HIGH,ALIGNED,2.9930000000000003,0.624808,-19.947432648080355,-10.331545153688726,Signals aligned - high confidence
2015-12-16,HIGH,ALIGNED,2.9603605769230774,0.618864,-20.82785808147175,-11.309581816618419,Signals aligned - high confidence
2015-12-17,HIGH,ALIGNED,2.9603605769230774,0.618956,-20.544461190655618,-11.030424295739216,Signals aligned - high confidence
2015-12-18,HIGH,ALIGNED,2.9291250000000004,0.63936,-22.2398211124569,-8.196495339180176,Signals aligned - high confidence
2015-12-21,HIGH,ALIGNED,2.8856057692307697,0.63244,-23.729128014842303,-9.495502251021048,Signals aligned - high confidence
2015-12-22,HIGH,ALIGNED,2.8898173076923084,0.632246,-24.131576522620467,-9.993394491233465,Signals aligned - high confidence
2015-12-23,HIGH,ALIGNED,2.8810432692307697,0.63186,-15.527886396377856,-2.1425009369763437,Signals aligned - high confidence
2015-12-24,HIGH,ALIGNED,2.859634615384616,0.630124,-16.06057484289688,-2.3281623947521757,Signals aligned - high confidence
2015-12-25,HIGH,ALIGNED,2.859634615384616,0.629028,-16.576226067369713,-2.0870561425573864,Signals aligned - high confidence
2015-12-28,HIGH,ALIGNED,2.859634615384616,0.628424,-14.609096625445394,-0.49434245486472683,Signals aligned - high confidence
2015-12-29,HIGH,ALIGNED,2.8206778846153853,0.623434,-15.737051792828682,-1.2985326992128399,Signals aligned - high confidence
2015-12-30,HIGH,ALIGNED,2.7897932692307696,0.6181,-16.659677081149084,-2.2528805432468935,Signals aligned - high confidence
2015-12-31,HIGH,ALIGNED,2.7504855769230776,0.610506,-18.040158962560138,-3.7578979228935716,Signals aligned - high confidence
2016-01-01,HIGH,ALIGNED,2.7504855769230776,0.605102,-18.69488536155203,-5.2538455757089935,Signals aligned - high confidence
2016-01-04,HIGH,ALIGNED,2.7740000000000005,0.608352,-17.999792509596436,-4.805778450984565,Signals aligned - high confidence
2016-01-05,HIGH,ALIGNED,2.7564519230769235,0.604938,-18.535421636759676,-5.459529405881181,Signals aligned - high confidence
2016-01-06,HIGH,ALIGNED,2.7648750000000004,0.605528,-18.21013289036545,-5.519113746294268,Signals aligned - high confidence
2016-01-07,HIGH,ALIGNED,2.786283653846154,0.607524,-16.21108179419525,-4.265116059187823,Signals aligned - high confidence
2016-01-08,HIGH,ALIGNED,2.7982163461538465,0.611884,-12.471182347129217,-2.801499555216669,Signals aligned - high confidence
2016-01-11,HIGH,ALIGNED,2.7673317307692313,0.607922,-15.31521855869402,-5.212721835367051,Signals aligned - high confidence
2016-01-12,HIGH,ALIGNED,2.752240384615385,0.605892,-15.677419354838706,-5.591947396304031,Signals aligned - high confidence
2016-01-13,HIGH,ALIGNED,2.743817307692308,0.603236,-12.167172227839574,-3.234520372152716,Signals aligned - high confidence
2016-01-14,HIGH,ALIGNED,2.7259182692307697,0.600116,-13.072188024622267,-4.434344753344943,Signals aligned - high confidence
2016-01-15,HIGH,ALIGNED,2.7539951923076926,0.676324,-12.859522487506936,8.19937543195024,Signals aligned - high confidence
2016-01-18,HIGH,ALIGNED,2.6971394230769237,0.668224,2.139819245082397,20.563209514805546,Signals aligned - high confidence
2016-01-19,HIGH,ALIGNED,2.717144230769231,0.67095,3.2817502668089693,21.027966578639766,Signals aligned - high confidence
2016-01-20,HIGH,ALIGNED,2.6827500000000004,0.663926,0.35447026388342184,18.186770150954136,Signals aligned - high confidence
2016-01-21,HIGH,ALIGNED,2.770841346153847,0.675948,3.108266945278837,19.566555581499024,Signals aligned - high confidence
2016-01-22,HIGH,ALIGNED,2.539908653846154,0.650836,-5.7927623014839895,12.360334231061398,Signals aligned - high confidence
2016-01-25,HIGH,ALIGNED,2.5406105769230773,0.650466,-5.32304472927021,12.684757225713916,Signals aligned - high confidence
2016-01-26,HIGH,ALIGNED,2.4827019230769234,0.641592,-4.146341463414638,13.673602449257283,Signals aligned - high confidence
2016-01-27,HIGH,ALIGNED,2.4149663461538466,0.632156,-6.635006784260511,11.719525945405262,Signals aligned - high confidence
2016-01-28,HIGH,ALIGNED,2.3921538461538465,0.629396,-11.111111111111116,7.901143135359012,Signals aligned - high confidence
2016-01-29,HIGH,ALIGNED,2.3816250000000005,0.64447,-11.026615969581755,6.399101880437841,Signals aligned - high confidence
2016-02-01,HIGH,ALIGNED,2.355302884615385,0.640366,-12.753510140405622,5.0507072105620665,Signals aligned - high confidence
2016-02-02,HIGH,ALIGNED,2.360567307692308,0.641116,-12.558502340093602,4.8256872933705175,Signals aligned - high confidence
2016-02-03,HIGH,ALIGNED,2.293884615384616,0.631844,-14.91799010674304,3.0417878902529782,Signals aligned - high confidence
2016-02-04,HIGH,ALIGNED,2.3012548076923083,0.633228,-17.31399747793191,0.8507913856974136,Signals aligned - high confidence
2016-02-05,HIGH,ALIGNED,2.321961538461539,0.671068,-16.580506871769007,6.507910307524312,Signals aligned - high confidence
2016-02-08,HIGH,ALIGNED,2.337052884615385,0.673748,-18.54434250764526,4.30149141899987,Signals aligned - high confidence
2016-02-09,HIGH,ALIGNED,2.371096153846154,0.678824,-17.134797007236603,4.946925448265849,Signals aligned - high confidence
2016-02-10,HIGH,ALIGNED,2.368990384615385,0.679652,-17.12707182320442,4.573429672209839,Signals aligned - high confidence
2016-02-11,HIGH,ALIGNED,2.3616201923076927,0.679602,-16.637760158572846,4.742044960652492,Signals aligned - high confidence
2016-02-12,HIGH,ALIGNED,2.3658317307692314,0.681218,-16.489098116947474,4.598400049134765,Signals aligned - high confidence
2016-02-15,HIGH,ALIGNED,2.369692307692308,0.681768,-17.325823435778133,3.3157141818005442,Signals aligned - high confidence
2016-02-16,HIGH,ALIGNED,2.4037355769230775,0.686858,-16.3429827775742,3.8890048491558638,Signals aligned - high confidence
2016-02-17,HIGH,ALIGNED,2.397769230769231,0.686082,-16.956363194360037,3.2932454893647822,Signals aligned - high confidence
2016-02-18,HIGH,ALIGNED,2.4121586538461544,0.688258,-17.042848521424258,3.1704011944093002,Signals aligned - high confidence
2016-02-19,HIGH,ALIGNED,2.382677884615385,0.708758,-18.56783015473191,7.999902477379317,Signals aligned - high confidence
2016-02-22,HIGH,ALIGNED,2.384432692307693,0.708378,-19.291993347588498,7.279936029852729,Signals aligned - high confidence
2016-02-23,HIGH,ALIGNED,2.278442307692308,0.693162,-22.76945039257673,5.012134929508338,Signals aligned - high confidence
2016-02-24,HIGH,ALIGNED,2.2454519230769234,0.68873,-23.878643664485423,4.111680498238934,Signals aligned - high confidence
2016-02-25,HIGH,ALIGNED,2.2142163461538464,0.684244,-25.390255439924314,3.0159045605921087,Signals aligned - high confidence
2016-02-26,HIGH,ALIGNED,2.1573605769230775,0.705684,-27.30605487228004,11.316808162260905,Signals aligned - high confidence
2016-02-29,HIGH,ALIGNED,2.109629807692308,0.698884,-28.6782154722354,10.705878998507835,Signals aligned - high confidence
2016-03-01,HIGH,ALIGNED,2.046456730769231,0.689832,-30.731765264908528,9.409268111643666,Signals aligned - high confidence
2016-03-02,HIGH,ALIGNED,2.032067307692308,0.687578,-31.349300450557273,8.829804745865722,Signals aligned - high confidence
2016-03-03,MEDIUM,ALIGNED,1.9846875000000004,0.680672,-32.734625906982274,8.27415947672494,Moderate divergence between LME and global - monitor closely
2016-03-04,MEDIUM,ALIGNED,1.9467836538461543,0.7026,-34.44812101158119,13.046528316337191,Moderate divergence between LME and global - monitor closely
2016-03-07,HIGH,ALIGNED,1.9320432692307696,0.700952,-35.18954556157288,12.549574979848877,Signals aligned - high confidence
2016-03-08,HIGH,ALIGNED,1.9509951923076927,0.704452,-34.81472795497186,12.74695586484167,Signals aligned - high confidence
2016-03-09,MEDIUM,ALIGNED,1.876942307692308,0.694702,-36.59751037344399,12.254388686367278,Moderate divergence between LME and global - monitor closely
2016-03-10,MEDIUM,ALIGNED,1.8657115384615388,0.693702,-36.97688203912271,12.076141115038874,Moderate divergence between LME and global - monitor closely
2016-03-11,MEDIUM,ALIGNED,1.7488413461538466,0.731556,-40.29475197699497,14.420045045045038,Moderate divergence between LME and global - monitor closely
2016-03-14,MEDIUM,ALIGNED,1.7046201923076927,0.726054,-40.926781804913645,14.802036556827524,Moderate divergence between LME and global - monitor closely
2016-03-15,MEDIUM,ALIGNED,1.7007596153846156,0.726154,-41.14646587320865,14.853079339371078,Moderate divergence between LME and global - monitor closely
2016-03-16,MEDIUM,ALIGNED,1.7007596153846156,0.726754,-40.96723108783043,15.018200234229106,Moderate divergence between LME and global - monitor closely
2016-03-17,MEDIUM,ALIGNED,1.6505721153846158,0.720354,-42.280314187530685,14.31940379988701,Moderate divergence between LME and global - monitor closely
2016-03-18,MEDIUM,ALIGNED,1.603894230769231,0.721974,-43.912616593028964,14.776130792269981,Moderate divergence between LME and global - monitor closely
2016-03-21,MEDIUM,ALIGNED,1.5593221153846157,0.716222,-45.47128129602357,13.971140503863634,Moderate divergence between LME and global - monitor closely
2016-03-22,MEDIUM,ALIGNED,1.5133461538461541,0.710272,-46.34813985317905,13.9289804534241,Moderate divergence between LME and global - monitor closely
2016-03-23,MEDIUM,ALIGNED,1.4764951923076925,0.705788,-47.07510378663983,14.186701181038664,Moderate divergence between LME and global - monitor closely
2016-03-24,MEDIUM,ALIGNED,1.4726346153846157,0.705612,-46.4591042490749,15.578225275427272,Moderate divergence between LME and global - monitor closely
2016-03-25,MEDIUM,ALIGNED,1.4726346153846157,0.708412,-46.4591042490749,17.073154608644494,Moderate divergence between LME and global - monitor closely
2016-03-28,MEDIUM,ALIGNED,1.4726346153846157,0.708806,-46.912955465587046,16.512479617063814,Moderate divergence between LME and global - monitor closely
2016-03-29,MEDIUM,ALIGNED,1.4445576923076926,0.70485,-47.593582887700535,16.51607272150204,Moderate divergence between LME and global - monitor closely
2016-03-30,MEDIUM,ALIGNED,1.4006875000000003,0.698688,-49.33993399339934,15.384920267931456,Moderate divergence between LME and global - monitor closely
2016-03-31,MEDIUM,ALIGNED,1.4133221153846156,0.700488,-49.27572742158962,15.302111521520146,Moderate divergence between LME and global - monitor closely
2016-04-01,HIGH,ALIGNED,1.4133221153846156,0.703174,-49.49203562021823,14.919494544717615,Signals aligned - high confidence
2016-04-04,HIGH,ALIGNED,1.421394230769231,0.704324,-48.636651870640456,15.857626471817099,Signals aligned - high confidence
2016-04-05,HIGH,ALIGNED,1.3961250000000003,0.700724,-49.273144605967865,15.65163428465799,Signals aligned - high confidence
2016-04-06,HIGH,ALIGNED,1.344533653846154,0.693374,-50.9976976208749,14.942410598836942,Signals aligned - high confidence
2016-04-07,HIGH,ALIGNED,1.4301682692307696,0.705422,-47.534440581949276,17.547607462557234,Signals aligned - high confidence
2016-04-08,HIGH,ALIGNED,1.4940432692307695,0.712012,-45.74996814069071,5.276760842436468,Signals aligned - high confidence
2016-04-11,HIGH,ALIGNED,1.5547596153846157,0.720386,-42.355237475601825,7.806065032085052,Signals aligned - high confidence
2016-04-12,HIGH,ALIGNED,1.5589711538461541,0.720588,-42.62464479462671,7.398166778448467,Signals aligned - high confidence
2016-04-13,HIGH,ALIGNED,1.5930144230769234,0.724098,-40.62009419152276,9.063058232393374,Signals aligned - high confidence
2016-04-14,HIGH,ALIGNED,1.5786250000000004,0.7207,-43.027232425585815,6.620627622243136,Signals aligned - high confidence
2016-04-15,HIGH,ALIGNED,1.616177884615385,0.68868,-36.368661047395335,5.814675279179404,Signals aligned - high confidence
2016-04-18,HIGH,ALIGNED,1.6902307692307694,0.69726,-33.471473960491785,7.193919436219565,Signals aligned - high confidence
2016-04-19,HIGH,ALIGNED,1.7200625000000003,0.700444,-30.71812270285553,9.17280764099302,Signals aligned - high confidence
2016-04-20,HIGH,ALIGNED,1.7663894230769235,0.706642,-26.856561546286873,11.782851068407174,Signals aligned - high confidence
2016-04-21,HIGH,ALIGNED,1.7386634615384617,0.70249,-27.31807511737089,11.61335629714837,Signals aligned - high confidence
2016-04-22,HIGH,ALIGNED,1.7249759615384619,0.68182,-27.571470674918952,5.7954598352134346,Signals aligned - high confidence
