date,regime,sizing,sizing_smooth,vix,vix_in_range,opposition_score,uncertainty_score,composite_chop,copper_adx,high_chop_signal,mild_chop_signal,dxy_csi300_corr,dxy_china10y_corr,equity_opposition,bond_opposition
2019-11-01,NORMAL,1.0,0.9788897084945749,12.3,False,0.574759749129802,0.15333333333333335,0.3632079800458661,40.2907862375701,False,False,-0.22370988157989577,-0.07532911493931255,0.6118549407899478,0.5376645574696562
2019-11-04,NORMAL,1.0,0.982727943313743,12.83,False,0.5642681893144046,0.10666666666666666,0.3808984057631064,35.04317296403143,False,False,-0.2019835061433093,-0.05508925111430875,0.6009917530716546,0.5275446255571544
2019-11-05,NORMAL,1.0,0.9858683172566989,13.1,False,0.5625743575028643,0.27,0.44554461450171856,34.02132925527692,False,True,-0.14403154036214977,-0.10626588964930749,0.5720157701810749,0.5531329448246537
2019-11-06,NORMAL,1.0,0.9884377141191172,12.62,False,0.5635548661497434,0.3566666666666667,0.48079958635651265,33.13573137435635,False,True,-0.14709064819936873,-0.10712881639960438,0.5735453240996844,0.5535644081998022
2019-11-07,NORMAL,1.0,0.9905399479156414,12.73,False,0.5611327280344015,0.2833333333333334,0.45001297015397423,33.926530302436355,False,True,-0.14872834065652865,-0.0958025714810772,0.5743641703282644,0.5479012857405386
2019-11-08,NORMAL,1.0,0.9922599573855246,12.07,False,0.5648066535495402,0.27666666666666667,0.4495506587963908,34.61188937343903,False,True,-0.15797996211038068,-0.10124665208777991,0.5789899810551904,0.55062332604389
2019-11-11,NORMAL,1.0,0.9936672378608837,12.69,False,0.558732940444501,0.13333333333333333,0.3885730976000339,31.144821232615126,False,False,-0.17314775987559455,-0.061784001902409104,0.5865738799377973,0.5308920009512046
2019-11-12,NORMAL,1.0,0.9948186491589048,12.68,False,0.5551823642005838,0.41333333333333333,0.4984427518536836,27.398766884923614,False,True,-0.17574252850474162,-0.04498692829759371,0.5878712642523708,0.5224934641487968
2019-11-13,NORMAL,1.0,0.9957607129481949,13.0,False,0.5582513593199913,0.30333333333333334,0.4562841489253281,25.736591718879822,False,True,-0.1748475595734306,-0.05815787770653435,0.5874237797867153,0.5290789388532672
2019-11-14,NORMAL,1.0,0.9965314924121593,13.05,False,0.5609040010194724,0.16999999999999998,0.4045424006116834,25.65570786249275,False,False,-0.17333905628447938,-0.07027694779340972,0.5866695281422397,0.5351384738967049
2019-11-15,NORMAL,1.0,0.997162130155403,12.05,False,0.5448457255972051,0.06333333333333334,0.3522407686916564,24.290006566742797,False,False,-0.13406439495249187,-0.045318507436328745,0.5670321974762459,0.5226592537181644
2019-11-18,NORMAL,1.0,0.9976781064907843,12.46,False,0.5167406229619734,0.06333333333333332,0.33537770711051734,23.106398777092842,False,False,-0.09279352704886083,0.02583103520096708,0.5463967635244305,0.48708448239951646
2019-11-19,NORMAL,1.0,0.9981002689470053,12.86,False,0.5139738342143026,0.13333333333333333,0.3617176338619149,20.449207968847915,False,False,-0.0782880963590169,0.022392759501806404,0.5391440481795085,0.4888036202490968
2019-11-20,NORMAL,1.0,0.9984456745930044,12.78,False,0.5137271132551856,0.27666666666666667,0.41890293461977807,18.146309268368974,False,False,-0.07688792765958806,0.021979474638845472,0.538443963829794,0.4890102626805773
2019-11-21,NORMAL,1.0,0.9987282792124581,13.13,False,0.506170181769562,0.29333333333333333,0.4210354423950705,19.087071867390023,False,True,-0.07004740431498575,0.04536667723673795,0.5350237021574928,0.47731666138163104
2019-11-22,NORMAL,1.0,0.9989595011738293,12.34,False,0.524472856941809,0.22666666666666666,0.40535038083175207,19.902399453208268,False,False,-0.10736619334629986,0.00947476557906394,0.55368309667315,0.49526261721046805
2019-11-25,NORMAL,1.0,0.9991486827785876,11.87,False,0.5230621898424661,0.18333333333333335,0.387170647238813,19.043410264004915,False,False,-0.10601190680997583,0.01376314744011144,0.5530059534049879,0.4931184262799443
2019-11-26,NORMAL,1.0,0.9993034677279353,11.54,False,0.5218698923983323,0.3766666666666667,0.4637886021056661,19.519439096526597,False,True,-0.10897054420869706,0.02149097461536793,0.5544852721043485,0.489254512692316
2019-11-27,NORMAL,1.0,0.9994301099592198,11.75,False,0.5251421985061817,0.3466666666666667,0.4537519857703757,21.17981431658829,False,True,-0.07407190327271103,-0.026496890752015834,0.5370359516363555,0.5132484453760079
2019-11-28,NORMAL,1.0,0.9995337263302706,11.75,False,0.5257262940807139,0.145,0.37343577644842835,19.533352810253614,False,False,-0.07141658246213664,-0.031488593860718804,0.5357082912310683,0.5157442969303594
2019-11-29,NORMAL,1.0,0.9996185033611305,12.62,False,0.5226462250389166,0.16166666666666668,0.37825440169001656,17.933909870057228,False,False,-0.06145780163617242,-0.029127098519493674,0.5307289008180862,0.5145635492597468
2019-12-02,NORMAL,1.0,0.9996878663863793,14.91,False,0.5337346683282116,0.585,0.5542408009969269,16.547725988553694,True,True,-0.06322771735098309,-0.0717109559618631,0.5316138586754915,0.5358554779809316
2019-12-03,HIGH_CHOP,0.5,0.9088355270434012,15.96,True,0.5337033250720097,0.7549999999999999,0.6222219950432057,18.54549496340231,True,True,-0.06641413774392993,-0.06839916254410866,0.533207068871965,0.5341995812720544
2019-12-04,NORMAL,1.0,0.9254108857627827,14.8,False,0.5310679259733428,0.49666666666666665,0.5173074222506724,20.065155806575184,True,True,-0.044017345516887275,-0.08025435837648419,0.5220086727584436,0.540127179188242
2019-12-05,NORMAL,1.0,0.9389725428968221,14.52,False,0.5161492579097418,0.5066666666666667,0.5123562214125117,21.02755921042423,True,True,-0.026347957121863066,-0.038249074517104235,0.5131739785609315,0.5191245372585521
2019-12-06,NORMAL,1.0,0.9500684441883089,13.62,False,0.5073438221782326,0.6000000000000001,0.5444062933069396,22.144547369370247,True,True,-0.005932655050701852,-0.023442633662228422,0.502966327525351,0.5117213168311142
2019-12-09,HIGH_CHOP,0.5,0.8682378179722527,15.86,True,0.5041767028079812,0.5333333333333333,0.5158393550181221,25.934879198491508,True,True,0.007934574397401872,-0.024641385629326867,0.49603271280129907,0.5123206928146634
2019-12-10,HIGH_CHOP,0.5,0.8012854874318431,15.68,True,0.5164428659903618,0.6566666666666666,0.5725323862608838,29.828503555399674,True,True,-0.057507906988601795,-0.008263556972845637,0.5287539534943009,0.5041317784864228
2019-12-11,NORMAL,1.0,0.8374153988078716,14.99,False,0.5240518400940417,0.73,0.606431104056425,34.355698584206564,True,True,-0.07726406954683486,-0.018943290829331955,0.5386320347734175,0.5094716454146659
2019-12-12,NORMAL,1.0,0.8669762353882586,13.94,False,0.5304146524088993,0.72,0.5664877509476056,38.279267609172535,True,True,-0.07684573194629539,-0.04481287768930202,0.5384228659731477,0.522406438844651
2019-12-13,NORMAL,1.0,0.8911623744085753,12.63,False,0.5418079833441243,0.5233333333333333,0.48786704622090044,39.35530487139824,False,True,-0.12329304180370682,-0.04393889157279046,0.5616465209018534,0.5219694457863953
2019-12-16,NORMAL,1.0,0.9109510336070161,12.14,False,0.5406835952342404,0.13666666666666666,0.3298306085212676,41.49554551915691,False,False,-0.11824843301419011,-0.04448594792277102,0.5591242165070951,0.5222429739613855
2019-12-17,NORMAL,1.0,0.9271417547693768,12.29,False,0.5224254263207413,0.13333333333333333,0.30533510813757236,43.37723457192016,False,False,-0.0785664038257262,-0.011135301457239035,0.539283201912863,0.5055676507286195
2019-12-18,NORMAL,1.0,0.9403887084476719,12.58,False,0.5042980557865737,0.22333333333333333,0.3318552897996065,42.662032732389044,False,False,-0.023722877627690316,0.006530654481395266,0.5118614388138452,0.4967346727593024
2019-12-19,NORMAL,1.0,0.9512271250935496,12.5,False,0.5032750005569517,0.44333333333333336,0.40593170736133166,42.65354489601336,False,False,-0.012162597553720312,-0.0009374046740866614,0.5060812987768601,0.5004687023370433
2019-12-20,NORMAL,1.0,0.960094920531086,12.51,False,0.517403855109374,0.27,0.3544525347548591,42.646188771154435,False,False,-0.024464643272805106,-0.04515077716469124,0.5122323216364025,0.5225753885823456
2019-12-23,NORMAL,1.0,0.9673503895254341,12.61,False,0.5063968691259836,0.3466666666666667,0.3748917073849345,42.639813462943366,False,False,0.011746282353120112,-0.037333758857054686,0.49412685882343993,0.5186668794285273
2019-12-24,NORMAL,1.0,0.9732866823389914,12.67,False,0.5067062626493485,0.32999999999999996,0.3588217229206261,43.852961945900034,False,False,0.011423209874436074,-0.03824826047183026,0.49428839506278194,0.5191241302359151
2019-12-25,NORMAL,1.0,0.9781436491864475,12.67,False,0.5068900228162846,0.44833333333333336,0.38769868008841885,44.90435729779581,False,False,0.010653925283203958,-0.038214016548342396,0.494673037358398,0.5191070082741712
2019-12-26,NORMAL,1.0,0.9821175311525479,12.65,False,0.5067380568733113,0.3883333333333333,0.36000789676010286,45.81556660277216,False,False,0.0023697291962221576,-0.029321956689467677,0.49881513540188893,0.5146609783447338
2019-12-27,NORMAL,1.0,0.9853688891248118,13.43,False,0.5121851003576902,0.48333333333333334,0.38640489082893154,46.40924618264751,False,False,0.013986528495932404,-0.06272692992669308,0.4930067357520338,0.5313634649633465
2019-12-30,NORMAL,1.0,0.9880290911021188,14.82,False,0.5185265937683989,0.5833333333333334,0.4115207643091762,47.20761307120368,False,False,-0.005456985532616363,-0.06864938954097917,0.5027284927663082,0.5343246947704896
2019-12-31,NORMAL,1.0,0.9902056199926426,13.78,False,0.51697031892039,0.4533333333333333,0.43074969243076444,41.181476393210176,False,True,-0.02415995916656756,-0.04372131651499278,0.5120799795832838,0.5218606582574964
2020-01-01,NORMAL,1.0,0.9919864163576166,13.78,False,0.5176634871639563,0.45166666666666666,0.48184402418968847,35.9588246056158,False,True,-0.025387306243216196,-0.0452666424126091,0.5126936531216081,0.5226333212063046
2020-01-02,NORMAL,1.0,0.9934434315653227,12.47,False,0.4943026602774869,0.36,0.4405815961664922,33.17664893516077,False,True,0.0576663085804606,-0.03487694969040833,0.4711668457097697,0.5174384748452041
2020-01-03,NORMAL,1.0,0.9946355349170821,14.02,False,0.47690156218972163,0.5166666666666666,0.4928076039804996,31.78457338786941,False,True,0.09172971453986958,0.0006640367012438773,0.4541351427300652,0.49966798164937803
2020-01-06,NORMAL,1.0,0.9956108922048854,13.85,False,0.4792815476560143,0.7466666666666667,0.5862355952602752,30.57810791355023,True,True,0.08149298068341239,0.001380828692530599,0.4592535096582938,0.4993095856537347
2020-01-07,NORMAL,1.0,0.9964089118039972,13.79,False,0.4721891107210393,0.5516666666666666,0.5039801330992902,28.00094281467803,True,True,0.09719820432656971,0.014045352789273135,0.45140089783671516,0.49297732360536345
2020-01-08,NORMAL,1.0,0.9970618369305431,13.45,False,0.48648465155384185,0.7100000000000001,0.5758907909323051,26.175242674192855,True,True,0.04395720777420593,0.010104186010426602,0.478021396112897,0.4949479069947867
2020-01-09,NORMAL,1.0,0.9975960483977171,12.54,False,0.48485407386709467,0.43999999999999995,0.4669124443202568,24.798091165986687,False,True,0.06181003442651204,-0.0012263298948906648,0.469094982786744,0.5006131649474453
2020-01-10,NORMAL,1.0,0.998033130507223,12.56,False,0.4862542077953289,0.36666666666666664,0.438419191343864,25.36771848398495,False,True,0.013353997877656839,0.04162917094102742,0.4933230010611716,0.47918541452948626
2020-01-13,NORMAL,1.0,0.9983907431422734,12.32,False,0.4881826803620105,0.44666666666666666,0.471576274883873,30.410171865722823,False,True,0.011349074007798846,0.03592020454415896,0.4943254629961006,0.4820398977279205
2020-01-14,NORMAL,1.0,0.9986833352982236,12.39,False,0.4908159432801905,0.3733333333333333,0.44283199288306263,35.11163308832697,False,True,0.0045716367260611596,0.03216459015317684,0.4977141816369694,0.4839177049234116
2020-01-15,NORMAL,1.0,0.9989227288803648,12.42,False,0.4877580870334315,0.18,0.33720124799650225,38.76432728872468,False,False,0.012060249388950289,0.03690740247732373,0.49396987530552483,0.48154629876133814
2020-01-16,NORMAL,1.0,0.999118596356662,12.32,False,0.4894209848708362,0.20166666666666666,0.3330205688741862,40.51650601427369,False,False,0.008521408506888317,0.033794652009766966,0.49573929574655584,0.4831026739951165
2020-01-17,NORMAL,1.0,0.9992788515645417,12.1,False,0.4982886037185522,0.3766666666666667,0.39264559149951744,41.33776566657701,False,False,-0.0027819896238966903,0.009627574749687853,0.5013909948119484,0.49518621262515605
2020-01-20,NORMAL,1.0,0.9994099694618976,12.1,False,0.49341233510742566,0.10833333333333334,0.30613206428843803,39.89843216474095,False,False,0.0018314405685230914,0.024519219001774183,0.49908427971573843,0.4877403904991129
2020-01-21,NORMAL,1.0,0.9995172477415526,12.85,False,0.4888969601278019,0.5233333333333333,0.4650834592834507,38.73882838224519,False,True,0.011291932254848383,0.03312022723394404,0.4943540338725758,0.483439886383028
2020-01-22,NORMAL,1.0,0.999605020879452,12.91,False,0.4890175097467226,0.5599999999999999,0.46734480032141235,39.83810291448989,False,True,0.00879710739825259,0.035132853614857115,0.4956014463008737,0.48243357319257146
2020-01-23,NORMAL,1.0,0.9996768352650061,12.98,False,0.5149692876748717,0.7366666666666667,0.5022956419464519,43.39500480009997,True,True,-0.04459858941661602,-0.01527856128287047,0.522299294708308,0.5076392806414353
2020-01-24,NORMAL,1.0,0.9997355924895504,14.56,False,0.5106791874622985,0.8899999999999999,0.49976732412056185,47.27644503521322,False,True,-0.027750487960719803,-0.014966261888473921,0.5138752439803599,0.5074831309442369
2020-01-27,MILD_CHOP,0.75,0.9543291211278139,18.23,True,0.5223026058944824,1.0,0.4993670944756826,52.042399473720494,False,True,-0.04380292373146659,-0.045407499846463015,0.5219014618657333,0.5227037499232315
2020-01-28,MILD_CHOP,0.75,0.9171783718318477,16.28,True,0.5077833298833907,0.97,0.484868998551024,56.37204943206202,False,True,-0.0749471750523327,0.043813855518770047,0.5374735875261664,0.478093072240615
2020-01-29,MILD_CHOP,0.75,0.8867823042260571,16.39,True,0.5078401627588576,0.97,0.4848928683587201,60.40509971420977,False,True,-0.0765552286597692,0.04519457762433881,0.5382776143298846,0.4774027111878306
2020-01-30,MILD_CHOP,0.75,0.8619127943667739,15.49,True,0.513714120960073,0.9333333333333333,0.47709326413656394,64.11309715694323,False,True,-0.08000583277420519,0.025149348933913483,0.5400029163871026,0.48742532553304324
2020-01-31,MILD_CHOP,0.75,0.841565013572815,18.84,True,0.5131098993272936,1.0,0.4955061577174633,67.40537211512596,False,True,-0.06659948772112408,0.014159890411949497,0.533299743860562,0.49292005479402523
2020-02-03,MILD_CHOP,0.75,0.8249168292868486,17.97,True,0.5666923418686207,0.8533333333333333,0.47694411691815397,70.41665611431156,False,True,-0.2585078942230096,-0.008261473251473521,0.6292539471115048,0.5041307366257367
2020-02-04,MILD_CHOP,0.75,0.8112955875983306,16.05,True,0.5800643795671883,0.8333333333333333,0.47696037275155234,69.7550665847714,False,True,-0.22306175757613564,-0.09719576069261746,0.6115308787880678,0.5485978803463087
2020-02-05,MILD_CHOP,0.75,0.800150935307725,15.15,True,0.5689119450632656,0.6733333333333333,0.4274763502599049,64.04055816486391,False,True,-0.19416198321023137,-0.08148579704283128,0.5970809916051156,0.5407428985214157
2020-02-06,NORMAL,1.0,0.8364871288881386,14.96,False,0.562679267800601,0.7533333333333334,0.4472586258095858,58.53777418269408,False,True,-0.16941356706954813,-0.0813035041328559,0.5847067835347741,0.5406517520664279
2020-02-07,MILD_CHOP,0.75,0.8207621963630224,15.47,True,0.5684541831838059,0.6866666666666666,0.43101742360386514,55.26710034272145,False,True,-0.17715754212258134,-0.09665919061264217,0.5885787710612906,0.5483295953063211
2020-02-10,NORMAL,1.0,0.853350887933382,15.04,True,0.5756095037369053,0.49666666666666665,0.38082265823616684,52.432516348078494,False,False,-0.16580663426614722,-0.13663138068147399,0.5829033171330736,0.568315690340737
2020-02-11,MILD_CHOP,0.75,0.8345598174000397,15.18,True,0.5814475658404353,0.7233333333333334,0.49355074208709604,46.33270967283015,False,True,-0.17462529273221017,-0.15116497062953105,0.5873126463661051,0.5755824853147655
2020-02-12,NORMAL,1.0,0.8646398506000323,13.74,False,0.5740280900726562,0.4366666666666667,0.46431801098946107,40.27521174683641,False,True,-0.15519587936664947,-0.14091648092397563,0.5775979396833247,0.5704582404619878
2020-02-13,NORMAL,1.0,0.8892507868545718,14.15,False,0.5737456652784199,0.7233333333333334,0.6228656155874175,35.84559996566509,True,True,-0.1539479542800863,-0.141034706833593,0.5769739771400432,0.5705173534167965
2020-02-14,NORMAL,1.0,0.9093870074264678,13.68,False,0.5690939254604745,0.5366666666666666,0.5561230219429514,31.80960690474483,True,True,-0.13896391300410096,-0.1374117888377973,0.5694819565020505,0.5687058944188986
2020-02-17,NORMAL,1.0,0.9258620969852918,13.68,False,0.5768517892890261,0.44833333333333336,0.525444406906749,29.32563383489864,True,True,-0.15332716615283384,-0.15407999100327058,0.576663583076417,0.5770399955016353
2020-02-18,NORMAL,1.0,0.9393417157152386,14.83,False,0.5804857159167004,0.7433333333333334,0.6456247628833536,27.172857174365276,True,True,-0.16052200792668184,-0.1614208557401197,0.5802610039633409,0.5807104278700599
2020-02-19,NORMAL,1.0,0.9503704946761042,14.38,False,0.5787349984589427,0.7333333333333333,0.640574332408699,25.089664337883704,True,True,-0.1598362811010593,-0.1551037127347116,0.5799181405505296,0.5775518563673558
2020-02-20,HIGH_CHOP,0.5,0.8684849501895398,15.56,True,0.5736269301931167,0.8633333333333333,0.6895094914492034,23.012892206222638,True,True,-0.1414908088642048,-0.15301691190826178,0.5707454044321024,0.5765084559541309
2020-02-21,HIGH_CHOP,0.5,0.8014876865187143,17.08,True,0.5616836355143219,0.8499999999999999,0.6770101813085931,21.213023025449715,True,True,-0.13966615387037298,-0.1070683881869146,0.5698330769351865,0.5535341940934573
2020-02-24,NORMAL,1.0,0.8375808344244025,25.03,False,0.5527237545040934,0.8033333333333333,0.6529675860357893,21.93645689324141,True,True,-0.1442879994563265,-0.06660701856004721,0.5721439997281632,0.5333035092800236
2020-02-25,NORMAL,1.0,0.8671115918017838,27.85,False,0.5536482286140649,0.9333333333333333,0.7055222705017723,22.777709722023136,True,True,-0.1321904447567852,-0.08240246969947464,0.5660952223783926,0.5412012348497374
2020-02-26,NORMAL,1.0,0.8912731205650957,27.56,False,0.5534496654148684,0.64,0.588069799248921,24.33512883285396,True,True,-0.13265373565010768,-0.08114492600936586,0.5663268678250538,0.540572463004683
2020-02-27,NORMAL,1.0,0.9110416440987146,39.16,False,0.5470325766137469,0.75,0.6282195459682482,27.99643239173391,True,True,-0.12564592642147207,-0.062484380033515995,0.562822963210736,0.531242190016758
2020-02-28,NORMAL,1.0,0.9272158906262209,40.11,False,0.5223335794458677,0.9366666666666666,0.6880668143341873,31.1695621427632,True,True,-0.061573213818007545,-0.02776110396546327,0.5307866069090038,0.5138805519827316
2020-03-02,NORMAL,1.0,0.940449365057817,33.42,False,0.5555046944478472,0.6566666666666666,0.595969483335375,27.89431700975319,True,True,-0.15689312811954076,-0.065125649671848,0.5784465640597704,0.532562824835924
2020-03-03,NORMAL,1.0,0.9512767532291229,36.82,False,0.5587393349965176,0.9266666666666666,0.7059102676645772,25.055771227811185,True,True,-0.16030650109054986,-0.0746508388955206,0.5801532505452749,0.5373254194477604
2020-03-04,NORMAL,1.0,0.9601355253692823,31.99,False,0.5658417772072344,0.6,0.5795050663243406,22.595698216794776,True,True,-0.1585620978319947,-0.10480501099694253,0.5792810489159974,0.5524025054984713
2020-03-05,NORMAL,1.0,0.9673836116657764,39.62,False,0.5772031792950879,0.79,0.6623219075770528,20.463634940580558,True,True,-0.19100181234078525,-0.11781090483956633,0.5955009061703926,0.5589054524197832
2020-03-06,NORMAL,1.0,0.9733138640901806,41.94,False,0.526128513054491,0.6333333333333333,0.569010441166028,23.002887271801903,True,True,-0.10766884158059788,0.0031547893626337827,0.553834420790299,0.4984226053186831
2020-03-09,NORMAL,1.0,0.9781658888010567,54.46,False,0.4497473716911351,0.8333333333333334,0.6031817563480144,27.655716591380536,True,True,0.024657268628375906,0.17635324460708376,0.48767136568581204,0.4118233776964581
2020-03-10,NORMAL,1.0,0.9821357272008646,47.3,False,0.3859734853359792,0.8133333333333334,0.5569174245349209,31.68816866834868,True,True,0.1028037776926998,0.35330228096338345,0.4485981111536501,0.3233488595183083
2020-03-11,NORMAL,1.0,0.9853837768007074,53.9,False,0.3873280456629492,0.8699999999999999,0.5761468454881409,35.36612725199443,True,True,0.0997599708007272,0.35092784654747583,0.4501200145996364,0.32453607672626206
2020-03-12,NORMAL,1.0,0.9880412719278515,75.47,False,0.40597673876688595,0.6599999999999999,0.4517554633362198,40.499617322545184,False,True,0.046250405727179034,0.3298426392052772,0.47687479713641046,0.33507868039736144
2020-03-13,NORMAL,1.0,0.9902155861227875,57.83,False,0.39718852423357454,0.9366666666666666,0.4910134526601713,44.948642050355836,False,True,0.0034808107817088344,0.40776509228399316,0.4982595946091456,0.2961174538580034
2020-03-16,NORMAL,1.0,0.9919945704640989,82.69,False,0.38289309218687284,0.96,0.4296150987184866,50.354574760715465,False,True,0.0650312172952642,0.4033964139572445,0.4674843913523679,0.2983017930213777
2020-03-17,NORMAL,1.0,0.99345010310699,75.91,False,0.3759564692252978,0.9633333333333334,0.42763505040795835,55.68705586503796,False,True,0.048553175084941634,0.4476209480138673,0.4757234124575292,0.27618952599306634
2020-03-18,NORMAL,1.0,0.9946409934511735,76.45,False,0.39527681757826183,0.9633333333333334,0.4357495967162033,60.96821635027828,False,True,-0.006423405010940708,0.4253161346978933,0.5032117025054703,0.28734193265105334
2020-03-19,NORMAL,1.0,0.9956153582782328,72.0,False,0.4015779141908516,0.9533333333333333,0.43559605729349093,65.54522210415323,False,True,-0.031625779564201616,0.4253141228007952,0.5158128897821008,0.28734293859960236
2020-03-20,NORMAL,1.0,0.9964125658640086,66.04,False,0.39773271579127056,0.9099999999999999,0.4218477406323336,69.51196042417818,False,True,-0.03212300121058769,0.4411921380455055,0.5160615006052939,0.27940393097724725
2020-03-23,NORMAL,1.0,0.9970648266160069,61.59,False,0.38643318566696006,0.9133333333333333,0.4180352713134565,73.11421381971185,False,False,-0.0017444903676579655,0.4560117476998179,0.500872245183829,0.27199412615009105
2020-03-24,NORMAL,1.0,0.9975984945040055,61.67,False,0.39304911380188307,0.8733333333333334,0.4096139611301242,76.06122216460281,False,False,-0.022314918024506174,0.45011846281697393,0.5111574590122531,0.27494076859151306
2020-03-25,NORMAL,1.0,0.9980351318669136,63.95,False,0.4078353640929054,0.8066666666666666,0.3971575195856869,76.71045933127962,False,False,-0.06735763727256824,0.4360161809009466,0.5336788186362841,0.2819919095495267
2020-03-26,NORMAL,1.0,0.9983923806183839,61.0,False,0.4037700500394826,0.6933333333333334,0.363716754349916,77.32444017440687,False,False,-0.05837388700528631,0.44329368684735604,0.5291869435026432,0.278353156576322
2020-03-27,NORMAL,1.0,0.9986846750514049,65.54,False,0.41170823580765636,0.7533333333333334,0.38385079237254904,77.9324805968485,False,False,-0.0641804252504359,0.4173474820198103,0.5320902126252179,0.29132625899009484
2020-03-30,NORMAL,1.0,0.9989238250420585,57.08,False,0.41169530629704276,0.78,0.391312028644758,78.5847170906165,False,False,-0.07267000873253424,0.42588878354436327,0.5363350043662671,0.2870556082278184
2020-03-31,NORMAL,1.0,0.9991194932162295,53.54,False,0.41326069005678506,0.7033333333333334,0.3705028231571831,71.49991145469063,False,False,-0.07802771790096598,0.4249849576738258,0.539013858950483,0.2875075211630871
2020-04-01,NORMAL,1.0,0.9992795853587331,57.06,False,0.4167094029908669,0.8033333333333333,0.3999512825894974,65.35974657022155,False,False,-0.07520991084035457,0.4083722988768869,0.5376049554201773,0.2958138505615565
2020-04-02,NORMAL,1.0,0.9994105698389633,50.91,False,0.4119361690462483,0.6166666666666667,0.34567985766609094,60.03827033701501,False,False,-0.06550746311035774,0.4177627869253646,0.5327537315551789,0.2911186065373177
2020-04-03,NORMAL,1.0,0.9995177389591516,46.8,False,0.4162752989374075,0.7233333333333334,0.3773689588870445,55.42632426823601,False,False,-0.06697057362796761,0.4018693778783376,0.5334852868139838,0.29906531106083123
2020-04-06,NORMAL,1.0,0.9996054227847604,45.24,False,0.41542671478419957,0.6933333333333334,0.3686125535426972,51.42930434196088,False,False,-0.06595745991208724,0.40425060077528874,0.5329787299560436,0.29787469961235563
2020-04-07,NORMAL,1.0,0.999677164096622,46.7,False,0.41772095336871096,0.7133333333333334,0.4008499419254424,47.60490285662236,False,False,-0.09146760076821513,0.4205837872933714,0.5457338003841076,0.2897081063533143
2020-04-08,NORMAL,1.0,0.9997358615335998,43.35,False,0.41930399864434964,0.43999999999999995,0.3481339843052355,44.29042156932898,False,False,-0.09329786349799231,0.4160818689205939,0.5466489317489962,0.2919590655397031
2020-04-09,NORMAL,1.0,0.999783886709309,41.67,False,0.43051187778861627,0.6466666666666667,0.4506163697748551,41.417871120341374,False,True,-0.09633730662243081,0.37428979546796576,0.5481686533112154,0.3128551022660171
2020-04-10,NORMAL,1.0,0.9998231800348891,41.67,False,0.4314300944909471,0.5683333333333334,0.44799301086664917,38.928327397885454,False,True,-0.096900468193406,0.3711800902296177,0.548450234096703,0.3144099548851912
2020-04-13,NORMAL,1.0,0.9998553291194547,41.17,False,0.43226872749626644,0.39999999999999997,0.4045097861174365,36.77072283842365,False,False,-0.09602163215144803,0.3669467221663823,0.548010816075724,0.3165266389168089
2020-04-14,NORMAL,1.0,0.9998816329159175,37.76,False,0.4364593927566474,0.3933333333333333,0.38380864791404407,39.22227620258147,False,False,-0.11078804220211615,0.3649504711755265,0.5553940211010581,0.31752476441223676
2020-04-15,NORMAL,1.0,0.9999031542039325,40.84,False,0.43917764249881264,0.39666666666666667,0.36858295286506815,41.34695578485157,False,False,-0.11441814359561986,0.3577075736003695,0.55720907179781,0.3211462131998153
2020-04-16,NORMAL,1.0,0.9999207625304902,40.11,False,0.4393612564914721,0.4683333333333334,0.37709939158738454,43.18834475615233,False,False,-0.10935815820672337,0.3519131322408348,0.5546790791033617,0.32404343387958257
2020-04-17,NORMAL,1.0,0.9999351693431282,38.15,False,0.4442895959966423,0.38666666666666666,0.32663134226307866,46.229819902343166,False,False,-0.11291590396999854,0.33575751998342934,0.5564579519849993,0.33212124000828536
2020-04-20,NORMAL,1.0,0.9999469567352866,43.83,False,0.44409072017883205,0.6733333333333333,0.3872056202199282,48.86576502904189,False,False,-0.11213170433072983,0.3357688236154018,0.556065852165365,0.33211558819229914
2020-04-21,NORMAL,1.0,0.9999566009652343,45.41,False,0.44541069019178403,0.6033333333333334,0.4309414165773037,42.63285711440727,False,True,-0.11560657092863727,0.33396381016150134,0.5578032854643187,0.33301809491924933
2020-04-22,NORMAL,1.0,0.999964491698828,41.98,False,0.44546213821944347,0.6466666666666667,0.5024762928214087,37.2310035883906,True,True,-0.11431224058991939,0.3324636877121454,0.5571561202949596,0.3337681561439273
2020-04-23,NORMAL,1.0,0.9999709477535865,41.38,False,0.4456984740932808,0.69,0.5434190844559684,33.258220881665345,True,True,-0.1142464256816362,0.33145252930851316,0.5571232128408181,0.33427373534574345
2020-04-24,NORMAL,1.0,0.9999762299802071,35.93,False,0.44410710249027024,0.4166666666666667,0.4331309281608288,29.815142535836788,False,True,-0.1131635746813157,0.3367351647202348,0.5565817873406579,0.3316324176398826
2020-04-27,NORMAL,1.0,0.9999805518019875,33.29,False,0.4416623073967013,0.30999999999999994,0.3889973844380208,28.503810479540522,False,False,-0.09170874570868867,0.3250595161218835,0.5458543728543443,0.3374702419390583
2020-04-28,NORMAL,1.0,0.9999840878379898,33.57,False,0.43397861592712944,0.41000000000000003,0.4243871695562777,28.436679820841665,False,True,-0.10098502200459021,0.36507055829607254,0.5504925110022951,0.31746472085196376
2020-04-29,NORMAL,1.0,0.9999869809583553,31.23,False,0.4357303962361029,0.2366666666666667,0.35610490440832837,29.76650431253546,False,False,-0.10918831701604906,0.3662667320716376,0.5545941585080245,0.3168666339641812
