date,opposition_score,uncertainty_score,composite_chop
2017-09-20,0.4710257024974477,0.4033333333333334,0.31757336364490796
2017-09-21,0.46409330797068554,0.47000000000000003,0.33037139600217674
2017-09-22,0.4641608090524738,0.3666666666666667,0.2985168074179539
2017-09-25,0.48624158139688567,0.5066666666666667,0.3460881308533586
2017-09-26,0.481534541227896,0.5416666666666666,0.353911173982383
2017-09-27,0.48096174358690413,0.24666666666666667,0.2710705989731664
2017-09-28,0.4846713230256118,0.27999999999999997,0.30725428253534826
2017-09-29,0.4882086759579044,0.24833333333333335,0.340639116894575
2017-10-02,0.4891422440869958,0.4333333333333333,0.4481162943835832
2017-10-03,0.48975241085191823,0.42000000000000004,0.46185144651115095
2017-10-04,0.4878757685421009,0.2633333333333333,0.3980587944585939
2017-10-05,0.4891800791300362,0.07666666666666666,0.3241747141446884
2017-10-06,0.48586892418561534,0.22333333333333333,0.36547626413175544
2017-10-09,0.49088203344639825,0.6033333333333334,0.4835331637984824
2017-10-10,0.48209368422205157,0.42666666666666664,0.3765961721098309
2017-10-11,0.4914584260125498,0.5266666666666667,0.37225999578474944
2017-10-12,0.49308606956572876,0.42333333333333334,0.3256294825509394
2017-10-13,0.4966022854156247,0.3933333333333333,0.3187062932078957
2017-10-16,0.4942652143519105,0.3716666666666667,0.3116580566944691
2017-10-17,0.4897892567598042,0.6866666666666668,0.3979781545057844
2017-10-18,0.48805931359851834,0.3866666666666667,0.31325157837804435
2017-10-19,0.48401266830005996,0.4066666666666667,0.31715198735269184
2017-10-20,0.4794864475592011,0.25,0.2713843079748644
2017-10-23,0.4709600566032687,0.5,0.3378032237733728
2017-10-24,0.4779160104366088,0.6233333333333333,0.375258057716709
2017-10-25,0.48813541215391143,0.4666666666666667,0.33568353977130944
2017-10-26,0.484935763611173,0.7233333333333334,0.406206354050026
2017-10-27,0.4633821578719271,0.20666666666666667,0.25248717297287604
2017-10-30,0.47802322942428926,0.5816666666666667,0.3713631936030598
2017-10-31,0.47751589001990136,0.355,0.35125263414401436
2017-11-01,0.4839354586723715,0.5,0.4439191580884591
2017-11-02,0.487955338099183,0.2533333333333333,0.3860120542065576
2017-11-03,0.5150964493549228,0.09666666666666666,0.34772453627962036
2017-11-06,0.524030604388809,0.29666666666666663,0.433085029299952
2017-11-07,0.5188410384109543,0.2033333333333333,0.3926379563799059
2017-11-08,0.5198559641694155,0.3016666666666667,0.432580245168316
2017-11-09,0.5278865217554596,0.65,0.5767319130532758
2017-11-10,0.5279405901352505,0.8833333333333333,0.6700976874144836
2017-11-13,0.5225865009078178,0.8933333333333333,0.670885233878024
2017-11-14,0.5119955097358827,0.5866666666666667,0.5418639725081963
2017-11-15,0.5107188320750318,0.8633333333333333,0.6517646325783524
2017-11-16,0.5088736912141817,0.6933333333333334,0.5826575480618423
2017-11-17,0.4876134289722218,0.81,0.6165680573833332
2017-11-20,0.45609635226088396,0.7233333333333334,0.5629911446898638
2017-11-21,0.46714206965959465,0.20333333333333334,0.3616185751290901
2017-11-22,0.47959610324234625,0.5366666666666666,0.5024243286120744
2017-11-23,0.48721133744426787,0.3616666666666667,0.43699346913322745
2017-11-24,0.47612550868510595,0.47833333333333333,0.4770086385443969
2017-11-27,0.4770083011125871,0.26166666666666666,0.3908716473342189
2017-11-28,0.47243308640631565,0.3,0.40345985184378935
2017-11-29,0.469838842477721,0.6433333333333333,0.539236638819966
2017-11-30,0.4857264605136205,0.6000000000000001,0.5314358763081724
2017-12-01,0.4886840044495004,0.935,0.6672104026697003
2017-12-04,0.48494237016713115,0.6266666666666666,0.5416320887669454
2017-12-05,0.4858019343712573,0.5733333333333333,0.5208144939560877
2017-12-06,0.4934027763082214,0.6,0.5360416657849327
2017-12-07,0.5111657153706226,0.5166666666666667,0.5133660958890403
2017-12-08,0.5091294868691214,0.21999999999999997,0.3934776921214729
2017-12-11,0.5130374871529031,0.18333333333333335,0.3811558256250752
2017-12-12,0.5223795291158213,0.47333333333333333,0.5027610508028262
2017-12-13,0.5297758229927543,0.5449999999999999,0.5358654937956525
2017-12-14,0.5305774895176318,0.49,0.5143464937105791
2017-12-15,0.5485240699321667,0.21000000000000002,0.4131144419593
2017-12-18,0.5396188844927488,0.3466666666666667,0.46243799736231594
2017-12-19,0.5459335823765481,0.355,0.46956014942592883
2017-12-20,0.5458588973847784,0.52,0.5328179155052006
2017-12-21,0.5491733085968383,0.5066666666666667,0.4875830816792389
2017-12-22,0.5503692499027617,0.5466666666666666,0.46036411133981175
2017-12-25,0.5489274181387438,0.595,0.43774902920900033
2017-12-26,0.548822524198517,0.5466666666666666,0.3908885183961336
2017-12-27,0.5415058762682375,0.42666666666666664,0.3468991346993264
2017-12-28,0.5400546486915132,0.45999999999999996,0.3556229524504355
2017-12-29,0.5439408505653212,0.7066666666666668,0.42632182390410156
2018-01-01,0.5415173947359526,0.7516666666666667,0.43790397245576673
2018-01-02,0.5514345310528533,0.38666666666666666,0.33986916970886505
2018-01-03,0.54701207737023,0.26,0.3025450724954966
2018-01-04,0.5509578362101023,0.08666666666666667,0.2556689578749096
2018-01-05,0.551548997748216,0.3516666666666666,0.35722701996792444
2018-01-08,0.5529247938548207,0.19333333333333336,0.34812437381185884
2018-01-09,0.5561569222642437,0.5166666666666667,0.5182117863273479
2018-01-10,0.5596731130578902,0.5533333333333333,0.5571372011680675
2018-01-11,0.5606943803613951,0.5833333333333334,0.5697499615501704
2018-01-12,0.5586498706448499,0.5816666666666667,0.5678565890535767
2018-01-15,0.5575526162773571,0.54,0.5505315697664143
2018-01-16,0.5598075181606174,0.8033333333333333,0.6572178442297038
2018-01-17,0.5625942169547608,0.6566666666666666,0.6002231968395231
2018-01-18,0.5704969469935337,0.6433333333333333,0.5996315015294535
2018-01-19,0.5865736848761289,0.6433333333333333,0.6092775442590107
2018-01-22,0.5783494949308188,0.5299999999999999,0.5590096969584912
2018-01-23,0.5788574422922081,0.68,0.6193144653753249
2018-01-24,0.5666036631981352,0.8,0.6599621979188812
2018-01-25,0.5707253519978486,0.6766666666666665,0.6131018778653757
2018-01-26,0.5719081793003602,0.5166666666666666,0.5498115742468828
2018-01-29,0.5801295654583121,0.71,0.6320777392749872
2018-01-30,0.5848213060594616,0.7833333333333333,0.6642261169690102
2018-01-31,0.5847767996456179,0.8866666666666667,0.7055327464540374
2018-02-01,0.5728627523531749,0.8499999999999999,0.6837176514119049
2018-02-02,0.5651721727773337,0.94,0.7151033036664002
2018-02-05,0.5714004084697533,1.0,0.742840245081852
2018-02-06,0.5743363219227194,0.8833333333333333,0.697935126486965
2018-02-07,0.5924929616587093,0.98,0.7474957769952256
2018-02-08,0.5913517939387667,0.9833333333333333,0.7481444096965932
2018-02-09,0.5928571197638186,0.8433333333333333,0.6684845515212606
2018-02-12,0.603419049869914,0.7166666666666666,0.5697729816341981
2018-02-13,0.6077777410352713,0.7733333333333334,0.6421940832066466
2018-02-14,0.5909245376776622,0.9166666666666666,0.7193500282817603
2018-02-15,0.5926109410953952,0.92,0.7235665646572371
2018-02-16,0.6028835003849438,0.9233333333333332,0.7310634335642996
2018-02-19,0.6058019611449911,0.905,0.7254811766869946
2018-02-20,0.6041391755280173,0.5399999999999999,0.5784835053168104
2018-02-21,0.6047536341600548,0.68,0.6348521804960329
2018-02-22,0.6139465561273039,0.8166666666666667,0.695034600343049
2018-02-23,0.6113758797548491,0.7566666666666666,0.6694921945195761
2018-02-26,0.6147470549448774,0.8,0.6888482329669265
2018-02-27,0.6255669902708085,0.7266666666666667,0.6660068608291518
2018-02-28,0.630251161379149,0.5166666666666667,0.5848173634941561
2018-03-01,0.6307331142855093,0.8233333333333333,0.7077732019046389
2018-03-02,0.6410680373932477,0.6366666666666667,0.6393074891026154
2018-03-05,0.6428410504359661,0.7533333333333333,0.687037963594913
2018-03-06,0.6458205105087704,0.5433333333333333,0.6048256396385956
2018-03-07,0.6483060457965095,0.56,0.6129836274779057
2018-03-08,0.6321361666157589,0.4066666666666666,0.541948366636122
2018-03-09,0.6153575680291666,0.45666666666666667,0.5518812074841667
2018-03-12,0.6138702302832575,0.5033333333333334,0.5696554715032878
2018-03-13,0.6119919253113948,0.5133333333333333,0.5725284885201702
2018-03-14,0.6123047749898538,0.6733333333333333,0.6367161983272456
2018-03-15,0.6107599305318399,0.5766666666666667,0.5971226249857706
2018-03-16,0.610897051961278,0.5716666666666667,0.5952048978434334
2018-03-19,0.6072868706935997,0.76,0.6683721224161598
2018-03-20,0.6113963917368712,0.4033333333333333,0.528171168375456
2018-03-21,0.6073523297876029,0.7266666666666666,0.6550780645392283
2018-03-22,0.6122997642154853,0.6566666666666666,0.6154494244903037
2018-03-23,0.5788450305226787,0.6099999999999999,0.5253784397902689
2018-03-26,0.5723221799196339,0.8466666666666667,0.5434022149809143
2018-03-27,0.5600063421243976,0.8300000000000001,0.47905934164773406
2018-03-28,0.5606062273363057,0.8033333333333333,0.4603879488145817
2018-03-29,0.5507299379838478,0.7766666666666666,0.46462249229854724
2018-03-30,0.548721100628984,0.725,0.47381431077989644
2018-04-02,0.5507361458288391,0.7866666666666666,0.5162242394560382
2018-04-03,0.5499762081143276,0.79,0.5782933002696954
2018-04-04,0.5419885981691084,0.76,0.6150625795491748
2018-04-05,0.533282583418648,0.5933333333333334,0.5573028833845222
2018-04-06,0.5351305564248059,0.69,0.5970783338548835
2018-04-09,0.5291516283230926,0.55,0.5374909769938556
2018-04-10,0.5325474934346185,0.5866666666666667,0.5541951627274377
2018-04-11,0.5329773868302551,0.54,0.5098532198129656
2018-04-12,0.535254869577968,0.5433333333333333,0.5384862550801142
2018-04-13,0.5359155670917888,0.2533333333333333,0.4228826735884066
2018-04-16,0.51917220952854,0.3866666666666667,0.46616999238379075
2018-04-17,0.5194229322649435,0.10333333333333333,0.35298709269229944
2018-04-18,0.5370558426971767,0.17,0.390233505618306
2018-04-19,0.526430386140781,0.16,0.3798582316844686
2018-04-20,0.5206945047959751,0.49000000000000005,0.5084167028775851
2018-04-23,0.4992682088889079,0.31666666666666665,0.42622759200001137
2018-04-24,0.5034541185825518,0.43333333333333335,0.47540580448286446
2018-04-25,0.4972081716561294,0.3,0.41832490299367764
2018-04-26,0.5015031873012871,0.2866666666666667,0.41556857904743894
2018-04-27,0.5078271084710667,0.31666666666666665,0.43136293174930673
2018-04-30,0.5090179558347896,0.39666666666666667,0.46407744016754043
2018-05-01,0.5094034486380431,0.18666666666666668,0.3803087358494925
2018-05-02,0.49653894407195615,0.37666666666666665,0.44119967611010713
2018-05-03,0.49672515075612317,0.29333333333333333,0.40400028110278363
2018-05-04,0.495365118392954,0.18000000000000002,0.35562795350680276
2018-05-07,0.4865627551729836,0.18000000000000002,0.34756293906092744
2018-05-08,0.46817336984496993,0.12333333333333335,0.2962413348000136
2018-05-09,0.46055378899994504,0.05666666666666667,0.2532017466879001
2018-05-10,0.4610808467234395,0.39,0.41325574273211724
2018-05-11,0.4600304048213804,0.030000000000000006,0.28801824289282824
2018-05-14,0.4601274860716961,0.08,0.30807649164301765
2018-05-15,0.45556065759246417,0.2966666666666667,0.3920030612221452
2018-05-16,0.45664914649850075,0.4383333333333333,0.4493228212324338
2018-05-17,0.44693960194671,0.2733333333333333,0.3774970945013593
2018-05-18,0.446277029614612,0.38333333333333336,0.4210995511021005
2018-05-21,0.4455786220670751,0.43000000000000005,0.4393471732402451
2018-05-22,0.43202802209734803,0.37333333333333335,0.40855014659174216
2018-05-23,0.43715902283355845,0.2466666666666667,0.3609620803668017
2018-05-24,0.4295917362747718,0.05000000000000001,0.2777550417648631
2018-05-25,0.4386189486390678,0.13833333333333334,0.31850470251677404
2018-05-28,0.4381035548877455,0.12,0.31086213293264725
2018-05-29,0.4293379746079251,0.5266666666666666,0.46826945143142173
2018-05-30,0.4085826497708577,0.5566666666666666,0.46781625652918124
2018-05-31,0.42374506119289757,0.24666666666666665,0.3529137033824052
2018-06-01,0.42223818617826503,0.31333333333333335,0.37867624504029235
2018-06-04,0.42462417994521634,0.10666666666666666,0.2974411746337965
2018-06-05,0.43061169646400743,0.20333333333333337,0.3397003512117378
2018-06-06,0.4314389185371949,0.26333333333333336,0.3638886772837068
2018-06-07,0.4346595236699571,0.09,0.2582303796524236
2018-06-08,0.43585734886984395,0.21000000000000002,0.26196217636120217
2018-06-11,0.4319822832186133,0.15333333333333335,0.23414634446713836
2018-06-12,0.4250680401458173,0.11333333333333334,0.22312881637709012
2018-06-13,0.4213805124061317,0.32,0.28661741070029706
2018-06-14,0.45110544793615887,0.3466666666666667,0.33277703976100664
2018-06-15,0.47166176655184744,0.05666666666666667,0.26901923873078776
2018-06-18,0.4780051904300567,0.4,0.40704855923942296
2018-06-19,0.48865288315769245,0.39666666666666667,0.40297512391680457
2018-06-20,0.4804890119529983,0.31666666666666665,0.3553576273929034
2018-06-21,0.47485131038813605,0.45999999999999996,0.3871520836328762
2018-06-22,0.47576769593342216,0.3933333333333333,0.3552172162343393
2018-06-25,0.4724717539719118,0.5,0.3728219937283799
2018-06-26,0.47540816295376587,0.5066666666666666,0.35643644533536245
2018-06-27,0.4898839090840751,0.8033333333333332,0.4306845751486449
2018-06-28,0.489334245089296,0.72,0.40712038293750424
2018-06-29,0.49437998813156797,0.7833333333333333,0.4269729283485918
2018-07-02,0.5049053333532764,0.7816666666666667,0.43092690667504274
2018-07-03,0.5018519644109044,0.8633333333333333,0.45251115838591316
2018-07-04,0.5009564749506972,0.7649999999999999,0.4246017194792928
2018-07-05,0.4983536750313359,0.7366666666666668,0.4155752101798277
2018-07-06,0.5082003016572343,0.61,0.3842441266960383
2018-07-09,0.5179193496095973,0.31666666666666665,0.3061927935026975
2018-07-10,0.518041085879703,0.45333333333333337,0.3445105894028086
2018-07-11,0.5209856033918496,0.71,0.4176139534245768
2018-07-12,0.5253382332282317,0.5083333333333333,0.3629753912891906
2018-07-13,0.5248904356333246,0.40166666666666667,0.332920649632663
2018-07-16,0.5423927340890722,0.45999999999999996,0.35660494831741024
2018-07-17,0.5447503646542493,0.32333333333333336,0.319328486488118
2018-07-18,0.5533094753858618,0.4333333333333333,0.3537233129953953
2018-07-19,0.5538027608794005,0.5266666666666666,0.38006382623601487
2018-07-20,0.5939033811988036,0.4666666666666667,0.38010608677016416
2018-07-23,0.5929279657495194,0.3,0.33302974561479814
2018-07-24,0.5963496848259728,0.45000000000000007,0.3764668676269086
2018-07-25,0.5982172273053182,0.2733333333333333,0.327784568801567
2018-07-26,0.6090273748377653,0.4633333333333333,0.3855248307651947
2018-07-27,0.6053387545494864,0.41000000000000003,0.37177545418081376
2018-07-30,0.6110433981502488,0.69,0.4967557385065007
2018-07-31,0.6266124551110397,0.5016666666666667,0.48216679203449675
2018-08-01,0.6266073226259414,0.3566666666666667,0.43167486859975024
2018-08-02,0.6285672687011872,0.4933333333333333,0.46605114897563565
2018-08-03,0.6274399483747891,0.3350000000000001,0.43088694418069834
2018-08-06,0.6283218088095852,0.25,0.4138636746538773
2018-08-07,0.6430290879203253,0.21000000000000002,0.4172237984989697
2018-08-08,0.6415759302131878,0.20333333333333337,0.4223267155463729
2018-08-09,0.6230929177243624,0.395,0.5318557506346174
2018-08-10,0.6137413027262757,0.7266666666666666,0.6589114483024321
2018-08-13,0.6129634403237223,0.6266666666666667,0.6184447308609
2018-08-14,0.6178438689893663,0.6666666666666666,0.6373729880602864
2018-08-15,0.6116806030415022,0.7183333333333333,0.6171231258786635
2018-08-16,0.6133864546566755,0.7566666666666666,0.563892115869795
2018-08-17,0.6107744924830179,0.6383333333333333,0.4676140517810725
2018-08-20,0.6130423740257666,0.5533333333333333,0.43814826542772495
2018-08-21,0.6200212264757239,0.6183333333333333,0.49192593811692337
2018-08-22,0.6411155544385438,0.24000000000000002,0.4028511316951861
2018-08-23,0.6401987831464124,0.49166666666666664,0.5019718891318427
2018-08-24,0.6433671981408395,0.15333333333333332,0.43175372292882747
2018-08-27,0.6474019664350406,0.4666666666666667,0.575107846527691
2018-08-28,0.6454109120971784,0.2866666666666667,0.5019132139249737
2018-08-29,0.6446582582476598,0.18833333333333335,0.4621282882819292
2018-08-30,0.6450922594878202,0.7966666666666666,0.7057220223593588
2018-08-31,0.6462811840997433,0.5533333333333333,0.6091020437931793
2018-09-03,0.6464793083459461,0.5383333333333333,0.603220918340901
2018-09-04,0.647384832840363,0.4616666666666666,0.5730975663708844
2018-09-05,0.6476735670383903,0.6599999999999999,0.6526041402230341
2018-09-06,0.6429626254993542,0.6333333333333333,0.6391109086329458
2018-09-07,0.6399165948299171,0.8700000000000001,0.7319499568979504
2018-09-10,0.6378290547233363,0.6633333333333333,0.6480307661673351
2018-09-11,0.629973383852531,0.4033333333333333,0.5393173636448518
2018-09-12,0.6299390174671844,0.5700000000000001,0.6059634104803107
2018-09-13,0.6369429428619351,0.16666666666666666,0.4488324323838277
2018-09-14,0.6381517769415666,0.16666666666666669,0.4495577328316066
2018-09-17,0.6314104115342922,0.6499999999999999,0.6388462469205753
2018-09-18,0.6250712059246182,0.28,0.48704272355477096
2018-09-19,0.6159661811108439,0.10666666666666666,0.412246375333173
2018-09-20,0.6178668938455694,0.22333333333333333,0.46005346964067495
2018-09-21,0.6284436778185816,0.16333333333333333,0.4423995400244823
2018-09-24,0.6164600042120545,0.32,0.4978760025272327
2018-09-25,0.6128462613961582,0.26666666666666666,0.4743744235043616
2018-09-26,0.6124406959078633,0.42666666666666664,0.5381310842113847
2018-09-27,0.6219883530203185,0.29000000000000004,0.4891930118121911
2018-09-28,0.6153948073385673,0.24333333333333335,0.4665702177364737
2018-10-01,0.6201908564334808,0.4033333333333333,0.5334478471934219
2018-10-02,0.6200784344541532,0.38999999999999996,0.528047060672492
2018-10-03,0.6041375654397116,0.37000000000000005,0.510482539263827
2018-10-04,0.6067251353766393,0.9299999999999999,0.7360350812259835
2018-10-05,0.6098151138909544,0.9566666666666667,0.7485557350012393
2018-10-08,0.6160544788795401,0.7466666666666666,0.6682993539943907
2018-10-09,0.6126992513025409,0.7,0.6476195507815246
2018-10-10,0.6105106301129449,0.6066666666666667,0.6089730447344337
2018-10-11,0.5762969482822569,0.8066666666666666,0.6684448356360208
2018-10-12,0.5392181024724051,0.6599999999999999,0.587530861483443
2018-10-15,0.5405141874056778,0.69,0.6003085124434067
2018-10-16,0.541973506700824,0.61,0.5691841040204944
2018-10-17,0.5354949021260036,0.6299999999999999,0.5732969412756022
2018-10-18,0.5331475737958671,0.6199999999999999,0.5678885442775202
2018-10-19,0.5450470947373026,0.6699999999999999,0.5950282568423815
2018-10-22,0.5305227661137917,0.73,0.610313659668275
2018-10-23,0.525185686080472,0.5866666666666666,0.5497780783149498
2018-10-24,0.5283424816692117,0.6133333333333333,0.5623388223348603
2018-10-25,0.5253607293457027,0.7466666666666666,0.6138831042740882
2018-10-26,0.5257265941885323,0.7566666666666666,0.6181026231797859
2018-10-29,0.5327352529343432,0.8466666666666667,0.6583078184272726
2018-10-30,0.5176156396230028,0.6399999999999999,0.5665693837738016
2018-10-31,0.5171117743338087,0.5666666666666667,0.536933731266952
2018-11-01,0.527597007926552,0.6266666666666667,0.5672248714225978
2018-11-02,0.5207894972456798,0.6466666666666667,0.5711403650140745
2018-11-05,0.5195011153076299,0.7533333333333334,0.6130340025179113
2018-11-06,0.5115984981685691,0.5966666666666667,0.5456257655678081
2018-11-07,0.505468330678208,0.48,0.49528099840692474
2018-11-08,0.5106069200767016,0.5866666666666667,0.5410308187126877
2018-11-09,0.5019903459368,0.6266666666666667,0.5518608742287467
2018-11-12,0.4938248900998812,0.54,0.5122949340599288
2018-11-13,0.4791959562875261,0.7233333333333334,0.576850907105849
2018-11-14,0.4544714613057439,0.7033333333333334,0.5540162101167797
2018-11-15,0.4479455542919618,0.7433333333333333,0.5661006659085104
2018-11-16,0.4213612870899096,0.7333333333333333,0.5461501055872791
2018-11-19,0.42158398185319407,0.6966666666666667,0.5316170557785831
2018-11-20,0.4334816102116369,0.5433333333333332,0.47742229946031545
2018-11-21,0.4350828662498246,0.5866666666666667,0.49571638641656146
2018-11-22,0.4336663728586353,0.6216666666666666,0.5088664903818478
2018-11-23,0.42929459356761734,0.6533333333333333,0.5189100894739038
2018-11-26,0.42907313770508604,0.6033333333333334,0.498777215956385
2018-11-27,0.4337317070615089,0.37,0.4082390242369053
2018-11-28,0.43817011259085353,0.6466666666666667,0.5215687342211788
2018-11-29,0.4375137646354675,0.5133333333333333,0.46784159211461385
2018-11-30,0.43872844004080536,0.5733333333333333,0.4925703973578165
2018-12-03,0.4448059200337452,0.42666666666666664,0.4375502186869138
2018-12-04,0.44407601841428157,0.8033333333333332,0.5877789443819023
2018-12-05,0.4435048935015209,0.565,0.4921029361009125
2018-12-06,0.43529868330788585,0.55,0.4811792099847315
2018-12-07,0.43725395866782957,0.8400000000000001,0.5983523752006978
2018-12-10,0.4678736879755524,0.6466666666666667,0.5393908794519982
2018-12-11,0.4669132976808563,0.6733333333333333,0.5494813119418471
2018-12-12,0.461331103137206,0.6933333333333334,0.5541319952156569
2018-12-13,0.4555416620086349,0.5033333333333333,0.47465833053851425
2018-12-14,0.46136206292682924,0.6566666666666667,0.5394839044227642
2018-12-17,0.4645791047258723,0.7233333333333333,0.5680807961688568
2018-12-18,0.46528443836236855,0.6766666666666666,0.5498373296840877
2018-12-19,0.46296263124364734,0.9483333333333333,0.6571109120795218
2018-12-20,0.4423193385137235,0.8933333333333333,0.5944477196420136
2018-12-21,0.45128513926939995,0.97,0.5731525366717871
2018-12-24,0.46181303477019897,0.74,0.44805459926578217
2018-12-25,0.463209402357319,0.835,0.43163938847250555
2018-12-26,0.46684541473180263,0.8633333333333333,0.43780840752069045
2018-12-27,0.46838407311080826,0.8266666666666667,0.42818797737320613
2018-12-28,0.4685828532468068,0.6633333333333333,0.39772832597482055
2018-12-31,0.46576515352866255,0.7766666666666666,0.44217297070105394
2019-01-01,0.46522229897394884,0.735,0.44011510024935663
2019-01-02,0.5182598757457637,0.7966666666666666,0.4415773585388572
2019-01-03,0.5382778228279913,0.8500000000000001,0.46407668558775633
2019-01-04,0.5423620587474467,0.4533333333333333,0.35472539800726094
2019-01-07,0.553326250913307,0.5,0.37239702538358893
2019-01-08,0.5551949317098539,0.27666666666666667,0.31570769032735146
2019-01-09,0.5659433200521846,0.30833333333333335,0.36124756396954355
2019-01-10,0.5583825746629885,0.2866666666666667,0.3778364274876583
2019-01-11,0.5543441572431755,0.16999999999999998,0.3573537559815662
2019-01-14,0.5733646838992352,0.30000000000000004,0.41997963554842666
2019-01-15,0.5645050729642878,0.43666666666666665,0.4704573810811626
2019-01-16,0.5633866898197966,0.30666666666666664,0.46069868055854457
2019-01-17,0.5630244209341146,0.07,0.3658146525604688
2019-01-18,0.5542912203589951,0.45,0.5125747322153971
2019-01-21,0.548910141995652,0.155,0.3913460851973912
2019-01-22,0.5560044552492606,0.5900000000000001,0.5696026731495564
2019-01-23,0.55930440469713,0.2533333333333333,0.4369159761516114
2019-01-24,0.5534959358986973,0.33999999999999997,0.46809756153921833
2019-01-25,0.5808372531693684,0.23,0.44050235190162107
2019-01-28,0.5844073043526403,0.4633333333333334,0.5359777159449175
2019-01-29,0.584153346397767,0.5633333333333334,0.5758253411719935
2019-01-30,0.5840043512296857,0.18999999999999997,0.42640261073781144
2019-01-31,0.5831385177738337,0.3166666666666667,0.47654977733096693
2019-02-01,0.5797969093297661,0.3433333333333334,0.45850572211253326
2019-02-04,0.5907102268845894,0.41000000000000003,0.4563098214102036
2019-02-05,0.5881323705056603,0.3966666666666667,0.4070990897534606
2019-02-06,0.6033629298363228,0.4033333333333333,0.3711448974277498
2019-02-07,0.6046022801220816,0.45,0.3799329576512742
2019-02-08,0.6133886104620002,0.43000000000000005,0.37802321639404013
2019-02-11,0.59606944511597,0.2966666666666667,0.35729478542078774
2019-02-12,0.5809110089182665,0.02666666666666667,0.3097414389919959
2019-02-13,0.5689375509397339,0.4066666666666667,0.4836002029263522
2019-02-14,0.5700721275018515,0.32999999999999996,0.4740432765011109
2019-02-15,0.5664476359227318,0.06999999999999999,0.3678685815536391
2019-02-18,0.5646769958778276,0.22833333333333333,0.4301395308600299
2019-02-19,0.5656298406281561,0.33000000000000007,0.465133431316258
2019-02-20,0.5614564658649854,0.05666666666666667,0.3261399635016704
2019-02-21,0.5601878781855969,0.04000000000000001,0.29509562361598224
2019-02-22,0.5686790351901105,0.14333333333333334,0.30203523931652343
2019-02-25,0.5665114386878043,0.23333333333333336,0.3032681375822111
2019-02-26,0.5661284040121037,0.4133333333333334,0.3535072630184169
2019-02-27,0.5659266685494952,0.22000000000000003,0.29928920079078797
2019-02-28,0.571990478341708,0.31,0.32703600090351737
2019-03-01,0.5602156183956554,0.25333333333333335,0.30622389305950853
2019-03-04,0.5393440010206776,0.06333333333333332,0.24425781376201788
2019-03-05,0.539447009655842,0.13,0.2882578793436457
2019-03-06,0.5419645976860565,0.38666666666666666,0.41400484933136983
2019-03-07,0.5612859770806057,0.6200000000000001,0.5498375237449747
2019-03-08,0.5420417859363422,0.49,0.5085814187802378
2019-03-11,0.5434503785126391,0.21333333333333335,0.41140356044091675
2019-03-12,0.5457306461813982,0.07666666666666666,0.3581050543755056
2019-03-13,0.5415978202249119,0.1766666666666667,0.39562535880161376
2019-03-14,0.5598516856399409,0.05333333333333333,0.3572443447172979
2019-03-15,0.5517802844015285,0.016666666666666666,0.33773483730758375
2019-03-18,0.549603152505247,0.25333333333333335,0.43109522483648155
2019-03-19,0.5485954403145386,0.23666666666666666,0.4238239308553898
2019-03-20,0.5423575099533958,0.31000000000000005,0.44941450597203747
2019-03-21,0.5538847396566788,0.3233333333333333,0.46166417712734065
2019-03-22,0.5551931912306586,0.4833333333333334,0.5264492480717284
2019-03-25,0.5542126533713252,0.58,0.564527592022795
2019-03-26,0.5562049156969839,0.38,0.4857229494181904
2019-03-27,0.5048457373544082,0.5466666666666666,0.5168478261364743
2019-03-28,0.5208724576718723,0.15666666666666668,0.37486007610007693
2019-03-29,0.5196423541002426,0.4033333333333333,0.4731187457934789
2019-04-01,0.5078837629463816,0.25,0.404730257767829
2019-04-02,0.5019657512404037,0.12000000000000001,0.34917945074424217
2019-04-03,0.5125720981691246,0.20666666666666667,0.39020992556814144
2019-04-04,0.5084772832868325,0.10999999999999999,0.34908636997209946
2019-04-05,0.5076818292083319,0.1366666666666667,0.35927576419166585
2019-04-08,0.5037174182467776,0.09666666666666668,0.34089711761473324
2019-04-09,0.5110533996358513,0.41000000000000003,0.4706320397815108
2019-04-10,0.514273098217124,0.16333333333333333,0.37389719226360774
2019-04-11,0.524485741154799,0.30999999999999994,0.43869144469287935
2019-04-12,0.5360004971394297,0.16333333333333336,0.3869336316169911
2019-04-15,0.5358984162325222,0.08,0.35353904973951333
2019-04-16,0.5334547991155951,0.05666666666666667,0.34273954613602375
2019-04-17,0.5332198113154011,0.35333333333333333,0.461265220122574
2019-04-18,0.5445433486621226,0.10000000000000002,0.3667260091972736
2019-04-19,0.5421810913556606,0.11166666666666666,0.36997532148006307
2019-04-22,0.5409287663629196,0.06666666666666667,0.35122392648441847
2019-04-23,0.5436769561683525,0.18666666666666668,0.4008728403676782
2019-04-24,0.5468792497236455,0.47000000000000003,0.5161275498341873
2019-04-25,0.5444253757673765,0.36333333333333334,0.4719885587937592
2019-04-26,0.5371653255306489,0.42333333333333334,0.49163252865172263
2019-04-29,0.538009570285879,0.31,0.4468057421715274
2019-04-30,0.5266843574916673,0.25,0.41601061449500043
2019-05-01,0.5261326230825988,0.53,0.5276795738495592
2019-05-02,0.526278705595582,0.7,0.5594477406249284
2019-05-03,0.5234121295908961,0.16333333333333333,0.3189111923795938
2019-05-06,0.5276688663417828,0.7866666666666666,0.4768008011813831
2019-05-07,0.5358351873823705,0.9866666666666667,0.5013174453672623
